type,title,date_added,release_year,rating,listed_in,streaming_platform,duration_seasons
TV Show,Women Behind Bars," November 1, 2016",2010,TV-14,"Crime TV Shows, Docuseries",Netflix,3
TV Show,Zak Storm,"September 13, 2018",2016,TV-Y7,Kids' TV,Netflix,3
TV Show,Dear White People,"September 22, 2021",2021,TV-MA,"TV Comedies, TV Dramas",Netflix,4
TV Show,Mighty Raju,"September 9, 2021",2017,TV-Y7,Kids' TV,Netflix,4
TV Show,Major Dad,"September 1, 2021",1992,TV-PG,TV Comedies,Netflix,4
TV Show,Family Reunion,"August 26, 2021",2021,TV-PG,"Kids' TV, TV Comedies",Netflix,4
TV Show,Mighty Express,"July 27, 2021",2021,TV-Y,Kids' TV,Netflix,4
TV Show,Wynonna Earp,"July 26, 2021",2020,TV-MA,"International TV Shows, TV Action & Adventure, TV Dramas",Netflix,4
TV Show,Atypical,"July 9, 2021",2021,TV-14,"TV Comedies, TV Dramas, Teen TV Shows",Netflix,4
TV Show,Code Lyoko,"July 6, 2021",2007,TV-Y7,Kids' TV,Netflix,4
TV Show,The Worst Witch,"July 6, 2021",2020,TV-G,"British TV Shows, Kids' TV",Netflix,4
TV Show,StarBeam,"June 29, 2021",2021,TV-Y,Kids' TV,Netflix,4
TV Show,Black Lightning,"June 19, 2021",2021,TV-14,"TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy",Netflix,4
TV Show,Call My Agent!,"June 19, 2021",2018,TV-MA,"International TV Shows, TV Comedies, TV Dramas",Netflix,4
TV Show,Riverdale,"June 19, 2021",2019,TV-14,"Crime TV Shows, TV Dramas, TV Mysteries",Netflix,4
TV Show,Elite,"June 18, 2021",2021,TV-MA,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",Netflix,4
TV Show,Castlevania,"May 13, 2021",2021,TV-MA,"Anime Series, TV Horror, TV Thrillers",Netflix,4
TV Show,"Nicky, Ricky, Dicky & Dawn","April 12, 2021",2018,TV-G,"Kids' TV, TV Comedies",Netflix,4
TV Show,Big Time Rush,"March 26, 2021",2013,TV-G,Kids' TV,Netflix,4
TV Show,Mighty Morphin Power Rangers,"March 20, 2021",2010,TV-Y7,Kids' TV,Netflix,4
TV Show,Pokémon Journeys: The Series,"March 5, 2021",2021,TV-Y7,"Anime Series, Kids' TV, TV Action & Adventure",Netflix,4
TV Show,MeatEater,"February 17, 2021",2021,TV-14,"Docuseries, Reality TV, Science & Nature TV",Netflix,4
TV Show,Booba,"February 15, 2021",2021,TV-Y7,"Kids' TV, TV Comedies",Netflix,4
TV Show,Outlander,"January 27, 2021",2018,TV-MA,"Romantic TV Shows, TV Action & Adventure, TV Dramas",Netflix,4
TV Show,Hello Ninja,"January 19, 2021",2021,TV-Y,Kids' TV,Netflix,4
TV Show,Carmen Sandiego,"January 15, 2021",2021,TV-Y7,"Kids' TV, TV Thrillers",Netflix,4
TV Show,Last Tango in Halifax,"January 12, 2021",2020,TV-MA,"British TV Shows, Romantic TV Shows, TV Dramas",Netflix,4
TV Show,Chilling Adventures of Sabrina,"December 31, 2020",2020,TV-14,"TV Horror, TV Mysteries, TV Sci-Fi & Fantasy",Netflix,4
TV Show,Masameer Classics,"December 9, 2020",2013,TV-14,"International TV Shows, TV Comedies",Netflix,4
TV Show,Big Mouth,"December 4, 2020",2020,TV-MA,TV Comedies,Netflix,4
TV Show,Octonauts,"December 1, 2020",2015,TV-Y,"British TV Shows, Kids' TV",Netflix,4
TV Show,The Boss Baby: Back in Business,"November 17, 2020",2020,TV-Y7,"Kids' TV, TV Comedies",Netflix,4
TV Show,The Crown,"November 15, 2020",2020,TV-MA,"British TV Shows, International TV Shows, TV Dramas",Netflix,4
TV Show,The Garfield Show,"November 1, 2020",2018,TV-Y,"Kids' TV, TV Comedies",Netflix,4
TV Show,Somebody Feed Phil,"October 30, 2020",2020,TV-14,"Docuseries, Reality TV",Netflix,4
TV Show,Chico Bon Bon: Monkey with a Tool Belt,"October 27, 2020",2020,TV-Y,Kids' TV,Netflix,4
TV Show,Fireman Sam,"October 15, 2020",2018,TV-Y,"British TV Shows, Kids' TV",Netflix,4
TV Show,Half & Half,"October 15, 2020",2005,TV-14,TV Comedies,Netflix,4
TV Show,Man with a Plan,"September 30, 2020",2020,TV-PG,TV Comedies,Netflix,4
TV Show,Van Helsing,"September 27, 2020",2019,TV-MA,"International TV Shows, TV Action & Adventure, TV Dramas",Netflix,4
TV Show,The Good Place,"September 26, 2020",2020,TV-14,TV Comedies,Netflix,4
TV Show,The Chef Show,"September 24, 2020",2020,TV-MA,Docuseries,Netflix,4
TV Show,H,"September 1, 2020",2002,TV-MA,"International TV Shows, TV Comedies",Netflix,4
TV Show,3%,"August 14, 2020",2020,TV-MA,"International TV Shows, TV Dramas, TV Sci-Fi & Fantasy",Netflix,4
TV Show,The Legend of Korra,"August 14, 2020",2014,TV-Y7,"Kids' TV, TV Action & Adventure, TV Sci-Fi & Fantasy",Netflix,4
TV Show,The Protector,"July 9, 2020",2020,TV-MA,"International TV Shows, Romantic TV Shows, TV Action & Adventure",Netflix,4
TV Show,Alexa & Katie,"June 13, 2020",2020,TV-G,"Kids' TV, TV Comedies",Netflix,4
TV Show,F is for Family,"June 12, 2020",2020,TV-MA,TV Comedies,Netflix,4
TV Show,ONE PIECE,"June 12, 2020",2002,TV-14,Anime Series,Netflix,4
TV Show,Queen of the South,"June 6, 2020",2018,TV-MA,"Crime TV Shows, TV Action & Adventure, TV Dramas",Netflix,4
TV Show,13 Reasons Why,"June 5, 2020",2020,TV-MA,"Crime TV Shows, TV Dramas, TV Mysteries",Netflix,4
TV Show,Mako Mermaids: An H2O Adventure,"May 28, 2020",2016,TV-G,"Kids' TV, TV Comedies",Netflix,4
TV Show,Masha and the Bear,"May 1, 2020",2019,TV-Y,Kids' TV,Netflix,4
TV Show,The Last Kingdom,"April 26, 2020",2020,TV-MA,"British TV Shows, International TV Shows, TV Action & Adventure",Netflix,4
TV Show,Greenhouse Academy,"March 20, 2020",2020,TV-PG,"Kids' TV, TV Dramas, Teen TV Shows",Netflix,4
TV Show,Velvet,"March 4, 2020",2016,TV-14,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",Netflix,4
TV Show,Better Call Saul,"February 9, 2020",2018,TV-MA,"Crime TV Shows, TV Comedies, TV Dramas",Netflix,4
TV Show,Hip-Hop Evolution,"January 17, 2020",2020,TV-MA,"Docuseries, International TV Shows",Netflix,4
TV Show,Harvey Street Kids,"January 10, 2020",2020,TV-Y7,"Kids' TV, TV Comedies",Netflix,4
TV Show,Eastsiders,"December 1, 2019",2018,TV-MA,"TV Comedies, TV Dramas",Netflix,4
TV Show,Billy on the Street,"November 1, 2019",2016,TV-14,"International TV Shows, Reality TV, TV Comedies",Netflix,4
TV Show,Crazy Ex-Girlfriend,"April 13, 2019",2019,TV-MA,"Romantic TV Shows, TV Comedies",Netflix,4
TV Show,Club of Crows,"January 25, 2019",2019,TV-MA,"International TV Shows, Spanish-Language TV Shows, TV Comedies",Netflix,4
TV Show,Hardy Bucks,"January 11, 2019",2018,TV-MA,TV Comedies,Netflix,4
TV Show,Pocoyo,"January 10, 2019",2017,TV-Y,"Kids' TV, Spanish-Language TV Shows",Netflix,4
TV Show,Project S The Series,"October 19, 2018",2017,TV-MA,"International TV Shows, TV Dramas, Teen TV Shows",Netflix,4
TV Show,Sofia the First,"October 8, 2018",2017,TV-Y,Kids' TV,Netflix,4
TV Show,Monty Python's Flying Circus,"October 2, 2018",1974,TV-14,"British TV Shows, Classic & Cult TV, International TV Shows",Netflix,4
TV Show,Home: Adventures with Tip & Oh,"July 20, 2018",2018,TV-Y7,"Kids' TV, TV Comedies",Netflix,4
TV Show,The Night Shift,"June 7, 2018",2017,TV-14,TV Dramas,Netflix,4
TV Show,Unbreakable Kimmy Schmidt,"May 30, 2018",2019,TV-14,TV Comedies,Netflix,4
TV Show,Inspector Gadget,"May 18, 2018",2017,TV-Y7,"Crime TV Shows, Kids' TV, TV Comedies",Netflix,4
TV Show,Halt and Catch Fire,"December 14, 2017",2017,TV-14,TV Dramas,Netflix,4
TV Show,TURN: Washington's Spies,"December 1, 2017",2017,TV-14,TV Dramas,Netflix,4
TV Show,Man Down,"November 30, 2017",2017,TV-MA,"British TV Shows, International TV Shows, TV Comedies",Netflix,4
TV Show,Star Trek: Enterprise,"October 1, 2017",2004,TV-14,"Classic & Cult TV, TV Action & Adventure, TV Sci-Fi & Fantasy",Netflix,4
TV Show,Terrace House: Aloha State,"September 26, 2017",2017,TV-14,"International TV Shows, Reality TV",Netflix,4
TV Show,Reign,"September 5, 2017",2017,TV-14,TV Dramas,Netflix,4
TV Show,Dawn of the Croods,"July 7, 2017",2017,TV-Y7,Kids' TV,Netflix,4
TV Show,Degrassi: Next Class,"July 7, 2017",2017,TV-14,"International TV Shows, TV Dramas, Teen TV Shows",Netflix,4
TV Show,The Mr. Peabody and Sherman Show,"April 21, 2017",2017,TV-Y7,"Kids' TV, TV Comedies",Netflix,4
TV Show,VeggieTales in the House,"September 23, 2016",2016,TV-Y,Kids' TV,Netflix,4
TV Show,The 4400,"September 1, 2013",2007,TV-14,"TV Dramas, TV Mysteries, TV Sci-Fi & Fantasy",Netflix,4
TV Show,Beauty & the Beast,"September 19, 2016",2016,TV-14,"Crime TV Shows, Romantic TV Shows, TV Dramas",Netflix,4
TV Show,Being Mary Jane: The Series," July 1, 2017",2016,TV-14,"Romantic TV Shows, TV Dramas",Netflix,4
TV Show,Friday Night Tykes," January 17, 2018",2017,TV-PG,"Docuseries, Reality TV",Netflix,4
TV Show,Hart of Dixie," December 15, 2015",2014,TV-PG,"TV Comedies, TV Dramas",Netflix,4
TV Show,Liv and Maddie,"April 23, 2017",2017,TV-G,"Kids' TV, TV Comedies",Netflix,4
TV Show,Maron,"July 6, 2021",2016,TV-MA,TV Comedies,Netflix,4
TV Show,Rectify,"March 4, 2017",2016,TV-MA,"Crime TV Shows, TV Dramas, TV Mysteries",Netflix,4
TV Show,"Rica, Famosa, Latina","April 26, 2019",2016,TV-MA,"International TV Shows, Reality TV, Spanish-Language TV Shows",Netflix,4
TV Show,Sherlock,"May 15, 2017",2017,TV-14,"British TV Shows, Crime TV Shows, International TV Shows",Netflix,4
TV Show,Spartacus," February 1, 2015",2013,TV-MA,"TV Action & Adventure, TV Dramas",Netflix,4
TV Show,The Great British Baking Show: Masterclass,"December 1, 2018",2018,TV-PG,"British TV Shows, Reality TV",Netflix,4
TV Show,The Tudors," January 8, 2018",2010,TV-MA,TV Dramas,Netflix,4
TV Show,The Twilight Zone (Original Series),"July 1, 2017",1963,TV-14,"Classic & Cult TV, TV Sci-Fi & Fantasy",Netflix,4
TV Show,Ugly Duckling,"February 15, 2019",2015,TV-14,"International TV Shows, Romantic TV Shows, TV Dramas",Netflix,4
TV Show,Resurrection: Ertugrul,"September 22, 2021",2018,TV-14,"International TV Shows, TV Action & Adventure, TV Dramas",Netflix,5
TV Show,Jack Whitehall: Travels with My Father,"September 14, 2021",2021,TV-MA,"British TV Shows, Docuseries, International TV Shows",Netflix,5
TV Show,Bunk'd,"September 5, 2021",2021,TV-G,"Kids' TV, TV Comedies",Netflix,5
TV Show,La casa de papel,"September 3, 2021",2021,TV-MA,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",Netflix,5
TV Show,Go! Go! Cory Carson,"August 18, 2021",2021,TV-Y,Kids' TV,Netflix,5
TV Show,Fast & Furious Spy Racers,"August 13, 2021",2021,TV-Y7,Kids' TV,Netflix,5
TV Show,Friday Night Lights,"August 1, 2021",2010,TV-14,"TV Dramas, Teen TV Shows",Netflix,5
TV Show,Chicago Med,"July 22, 2021",2019,TV-14,TV Dramas,Netflix,5
TV Show,Cuckoo,"July 6, 2021",2019,TV-MA,"British TV Shows, International TV Shows, TV Comedies",Netflix,5
TV Show,Kim's Convenience,"July 6, 2021",2021,TV-MA,"International TV Shows, TV Comedies",Netflix,5
TV Show,Workin' Moms,"July 6, 2021",2021,TV-MA,"International TV Shows, TV Comedies",Netflix,5
TV Show,The Seven Deadly Sins,"June 28, 2021",2021,TV-14,"Anime Series, International TV Shows",Netflix,5
TV Show,Locked Up,"June 19, 2021",2020,TV-MA,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",Netflix,5
TV Show,Word Party,"March 2, 2021",2021,TV-Y,Kids' TV,Netflix,5
TV Show,The Magicians,"January 15, 2021",2020,TV-MA,"TV Dramas, TV Sci-Fi & Fantasy",Netflix,5
TV Show,Inside the World’s Toughest Prisons,"January 8, 2021",2021,TV-MA,"British TV Shows, Crime TV Shows, Docuseries",Netflix,5
TV Show,One on One,"October 15, 2020",2006,TV-14,"TV Comedies, Teen TV Shows",Netflix,5
TV Show,The Parkers,"October 1, 2020",2003,TV-PG,TV Comedies,Netflix,5
TV Show,Greenleaf,"September 10, 2020",2020,TV-14,TV Dramas,Netflix,5
TV Show,Rita,"August 15, 2020",2020,TV-MA,"International TV Shows, TV Comedies, TV Dramas",Netflix,5
TV Show,Ever After High,"August 6, 2020",2016,TV-Y7,Kids' TV,Netflix,5
TV Show,Last Chance U,"July 28, 2020",2020,TV-MA,Docuseries,Netflix,5
TV Show,DC's Legends of Tomorrow,"June 10, 2020",2020,TV-14,"TV Action & Adventure, TV Sci-Fi & Fantasy",Netflix,5
TV Show,Queer Eye,"June 5, 2020",2020,TV-14,Reality TV,Netflix,5
TV Show,Supergirl,"May 25, 2020",2019,TV-14,"TV Action & Adventure, TV Sci-Fi & Fantasy",Netflix,5
TV Show,She-Ra and the Princesses of Power,"May 15, 2020",2020,TV-Y7,"Kids' TV, TV Action & Adventure, TV Sci-Fi & Fantasy",Netflix,5
TV Show,Good Witch,"April 30, 2020",2019,TV-PG,"TV Dramas, TV Sci-Fi & Fantasy",Netflix,5
TV Show,Bleach,"April 21, 2020",2006,TV-14,"Anime Series, International TV Shows",Netflix,5
TV Show,Miraculous: Tales of Ladybug & Cat Noir,"February 1, 2020",2019,TV-Y7,"Kids' TV, TV Action & Adventure",Netflix,5
TV Show,Fuller House,"December 6, 2019",2020,TV-PG,TV Comedies,Netflix,5
TV Show,Peaky Blinders,"October 4, 2019",2019,TV-MA,"British TV Shows, Crime TV Shows, International TV Shows",Netflix,5
TV Show,Gotham,"September 30, 2019",2019,TV-MA,"Crime TV Shows, TV Action & Adventure, TV Dramas",Netflix,5
TV Show,IZombie,"August 9, 2019",2019,TV-MA,"TV Comedies, TV Dramas, TV Horror",Netflix,5
TV Show,Jane The Virgin,"August 8, 2019",2019,TV-14,"Romantic TV Shows, TV Comedies, TV Dramas",Netflix,5
TV Show,Girlfriends' Guide to Divorce,"June 14, 2019",2019,TV-MA,"TV Comedies, TV Dramas",Netflix,5
TV Show,Black Mirror,"June 5, 2019",2019,TV-MA,"British TV Shows, International TV Shows, TV Dramas",Netflix,5
TV Show,Señora Acero,"April 28, 2019",2018,TV-MA,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",Netflix,5
TV Show,Z Nation,"January 27, 2019",2018,TV-MA,"TV Action & Adventure, TV Comedies, TV Horror",Netflix,5
TV Show,People Just Do Nothing,"December 22, 2018",2018,TV-MA,"British TV Shows, TV Comedies",Netflix,5
TV Show,Rake,"October 16, 2018",2018,TV-MA,"Crime TV Shows, International TV Shows, TV Comedies",Netflix,5
TV Show,The Originals,"August 9, 2018",2018,TV-14,"TV Dramas, TV Horror, TV Mysteries",Netflix,5
TV Show,Arrested Development,"May 29, 2018",2019,TV-MA,TV Comedies,Netflix,5
TV Show,Episodes,"January 6, 2018",2017,TV-MA,"Classic & Cult TV, TV Comedies",Netflix,5
TV Show,Fullmetal Alchemist: Brotherhood,"January 1, 2018",2010,TV-14,"Anime Series, International TV Shows",Netflix,5
TV Show,All Hail King Julien,"December 1, 2017",2017,TV-Y7,"Kids' TV, TV Comedies",Netflix,5
TV Show,Dinotrux,"August 18, 2017",2017,TV-Y7,Kids' TV,Netflix,5
TV Show,The IT Crowd,"August 1, 2017",2013,TV-MA,"British TV Shows, Classic & Cult TV, International TV Shows",Netflix,5
TV Show,Young & Hungry,"June 21, 2017",2017,TV-14,TV Comedies,Netflix,5
TV Show,Merlin,"December 15, 2016",2012,TV-PG,"British TV Shows, International TV Shows, TV Action & Adventure",Netflix,5
TV Show,Goosebumps,"November 19, 2014",1998,TV-G,"Kids' TV, TV Thrillers",Netflix,5
TV Show,Breaking Bad,"August 2, 2013",2013,TV-MA,"Crime TV Shows, TV Dramas, TV Thrillers",Netflix,5
TV Show,Alphablocks,"May 25, 2020",2014,TV-Y,Kids' TV,Netflix,5
TV Show,Anthony Bourdain: Parts Unknown,"July 6, 2021",2018,TV-PG,Docuseries,Netflix,5
TV Show,Bates Motel,"February 20, 2018",2017,TV-MA,"Crime TV Shows, TV Dramas, TV Horror",Netflix,5
TV Show,Comedy Bang! Bang!," December 28, 2016",2016,TV-14,"Stand-Up Comedy & Talk Shows, TV Comedies",Netflix,5
TV Show,Haven," September 8, 2015",2015,TV-14,"Classic & Cult TV, TV Horror, TV Mysteries",Netflix,5
TV Show,Hell on Wheels," May 28, 2016",2016,TV-14,"Crime TV Shows, TV Action & Adventure",Netflix,5
TV Show,Highway to Heaven," November 1, 2016",1988,TV-PG,TV Dramas,Netflix,5
TV Show,Lost Girl," April 17, 2016",2015,TV-14,"TV Dramas, TV Horror, TV Mysteries",Netflix,5
TV Show,Pee-wee's Playhouse," December 18, 2014",1990,TV-PG,"Classic & Cult TV, Kids' TV, TV Comedies",Netflix,5
TV Show,Person of Interest," September 22, 2016",2016,TV-14,"Crime TV Shows, TV Action & Adventure, TV Dramas",Netflix,5
TV Show,Ripper Street,"September 8, 2017",2017,TV-MA,"British TV Shows, Crime TV Shows, TV Dramas",Netflix,5
TV Show,The Fosters," October 5, 2017",2017,TV-14,TV Dramas,Netflix,5
TV Show,The Mind of a Chef," November 1, 2017",2016,TV-PG,Docuseries,Netflix,5
TV Show,When Calls the Heart,"December 29, 2018",2017,TV-PG,TV Dramas,Netflix,5
TV Show,Nailed It,"September 15, 2021",2021,TV-PG,Reality TV,Netflix,6
TV Show,Numberblocks,"September 15, 2021",2021,TV-Y,Kids' TV,Netflix,6
TV Show,Lucifer,"September 10, 2021",2021,TV-14,"Crime TV Shows, TV Comedies, TV Dramas",Netflix,6
TV Show,Hunter X Hunter (2011),"August 1, 2021",2014,TV-14,"Anime Series, International TV Shows",Netflix,6
TV Show,Terrace House: Opening New Doors,"July 6, 2021",2018,TV-14,"International TV Shows, Reality TV",Netflix,6
TV Show,Glee,"June 19, 2021",2015,TV-14,"TV Comedies, TV Dramas, Teen TV Shows",Netflix,6
TV Show,Schitt's Creek,"June 19, 2021",2020,TV-MA,TV Comedies,Netflix,6
TV Show,Downton Abbey,"June 2, 2021",2015,TV-14,"British TV Shows, International TV Shows, TV Dramas",Netflix,6
TV Show,House of Cards,"April 14, 2021",2018,TV-MA,"TV Dramas, TV Thrillers",Netflix,6
TV Show,Men on a Mission,"March 23, 2021",2021,TV-14,"International TV Shows, Korean TV Shows, Stand-Up Comedy & Talk Shows",Netflix,6
TV Show,Dawson's Creek,"November 1, 2020",2002,TV-14,"Romantic TV Shows, TV Dramas, Teen TV Shows",Netflix,6
TV Show,"Sister, Sister","September 1, 2020",1998,TV-PG,"TV Comedies, Teen TV Shows",Netflix,6
TV Show,Moesha,"August 1, 2020",2000,TV-PG,"TV Comedies, Teen TV Shows",Netflix,6
TV Show,Cable Girls,"July 3, 2020",2019,TV-MA,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",Netflix,6
TV Show,How to Get Away with Murder,"June 13, 2020",2020,TV-14,"Crime TV Shows, TV Dramas, TV Mysteries",Netflix,6
TV Show,Patriot Act with Hasan Minhaj,"May 17, 2020",2020,TV-MA,"Stand-Up Comedy & Talk Shows, TV Comedies",Netflix,6
TV Show,Madam Secretary,"May 15, 2020",2019,TV-PG,TV Dramas,Netflix,6
TV Show,Community,"April 1, 2020",2015,TV-14,TV Comedies,Netflix,6
TV Show,Saint Seiya,"April 1, 2020",1986,TV-14,Anime Series,Netflix,6
TV Show,Private Practice,"December 22, 2019",2012,TV-14,"TV Comedies, TV Dramas",Netflix,6
TV Show,BoJack Horseman,"October 25, 2019",2020,TV-MA,TV Comedies,Netflix,6
TV Show,Comedians in Cars Getting Coffee,"July 19, 2019",2019,TV-14,"Stand-Up Comedy & Talk Shows, TV Comedies",Netflix,6
TV Show,Chef's Table,"February 22, 2019",2019,TV-MA,"Docuseries, Reality TV",Netflix,6
TV Show,Kath and Kim,"July 28, 2018",2007,TV-MA,TV Comedies,Netflix,6
TV Show,Dragons: Race to the Edge,"February 16, 2018",2018,TV-Y7,"Kids' TV, TV Action & Adventure",Netflix,6
TV Show,The Adventures of Puss in Boots,"January 26, 2018",2018,TV-Y7,"Kids' TV, TV Comedies",Netflix,6
TV Show,Longmire,"November 17, 2017",2017,TV-MA,"Crime TV Shows, TV Dramas",Netflix,6
TV Show,Project Mc²,"November 7, 2017",2017,TV-G,Kids' TV,Netflix,6
TV Show,West Coast Customs,"October 15, 2017",2015,TV-G,"Docuseries, Reality TV",Netflix,6
TV Show,Father Brown," March 31, 2018",2017,TV-14,"British TV Shows, Crime TV Shows, TV Dramas",Netflix,6
TV Show,Gossip Girl," October 8, 2013",2012,TV-14,"TV Dramas, Teen TV Shows",Netflix,6
TV Show,Republic of Doyle,"May 28, 2020",2014,TV-14,"Crime TV Shows, TV Comedies, TV Dramas",Netflix,6
TV Show,The L Word," March 20, 2018",2009,TV-MA,"Romantic TV Shows, TV Dramas",Netflix,6
TV Show,Grace and Frankie,"August 13, 2021",2021,TV-MA,"TV Comedies, TV Dramas",Netflix,7
TV Show,30 Rock,"August 1, 2021",2012,TV-14,TV Comedies,Netflix,7
TV Show,The Flash,"July 28, 2021",2021,TV-14,"Crime TV Shows, TV Action & Adventure, TV Sci-Fi & Fantasy",Netflix,7
TV Show,Orange Is the New Black,"July 6, 2021",2019,TV-MA,"TV Comedies, TV Dramas",Netflix,7
TV Show,Gilmore Girls,"April 15, 2021",2006,TV-14,"Romantic TV Shows, TV Comedies, TV Dramas",Netflix,7
TV Show,Total Drama,"February 1, 2021",2015,TV-PG,"Kids' TV, TV Comedies",Netflix,7
TV Show,Heartbreak High,"November 27, 2020",1999,TV-14,"International TV Shows, TV Dramas, Teen TV Shows",Netflix,7
TV Show,Marvel's Agents of S.H.I.E.L.D.,"October 30, 2020",2020,TV-14,"TV Action & Adventure, TV Sci-Fi & Fantasy",Netflix,7
TV Show,The 100,"October 8, 2020",2020,TV-MA,"TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy",Netflix,7
TV Show,The Blacklist,"September 18, 2020",2019,TV-14,"Crime TV Shows, TV Dramas, TV Thrillers",Netflix,7
TV Show,El señor de los Cielos,"April 30, 2020",2019,TV-MA,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",Netflix,7
TV Show,New Girl,"April 11, 2019",2018,TV-14,"Romantic TV Shows, TV Comedies",Netflix,7
TV Show,Kopitiam,"November 3, 2018",2003,TV-14,"International TV Shows, TV Comedies",Netflix,7
TV Show,Star Trek: The Next Generation,"April 2, 2018",1993,TV-PG,"TV Action & Adventure, TV Sci-Fi & Fantasy",Netflix,7
TV Show,Star Trek: Voyager,"October 1, 2017",2000,TV-PG,"TV Action & Adventure, TV Sci-Fi & Fantasy",Netflix,7
TV Show,Offspring,"September 13, 2017",2017,TV-MA,"TV Comedies, TV Dramas",Netflix,7
TV Show,Star Trek: Deep Space Nine,"January 1, 2017",1999,TV-14,"TV Action & Adventure, TV Sci-Fi & Fantasy",Netflix,7
TV Show,Club Friday The Series 7,"June 18, 2018",2016,TV-MA,"International TV Shows, Romantic TV Shows, TV Dramas",Netflix,7
TV Show,Mad Men," March 22, 2015",2014,TV-14,TV Dramas,Netflix,7
